community_id,n_nodes,n_edges,n_fraud_nodes,fraud_density,fraud_edge_ratio,high_risk_edge_ratio,drain_ratio,total_amount,avg_amount,avg_degree,density,internal_ratio,ring_score,ring_label
39819,3,2,0,0.0,0.0,1.0,1.0,1814104.11,907052.05,0.667,0.333333,1.0,0.45,FRAUD_RING
40056,3,2,0,0.0,0.0,1.0,1.0,628100.43,314050.22,0.667,0.333333,1.0,0.45,FRAUD_RING
39922,4,3,0,0.0,0.0,1.0,1.0,1437101.57,479033.86,0.75,0.25,1.0,0.45,FRAUD_RING
120759,3,2,0,0.0,0.0,1.0,1.0,843222.24,421611.12,0.667,0.333333,1.0,0.45,FRAUD_RING
130672,3,2,0,0.0,0.0,1.0,1.0,631869.89,315934.95,0.667,0.333333,1.0,0.45,FRAUD_RING
40002,3,2,0,0.0,0.0,1.0,1.0,841412.85,420706.43,0.667,0.333333,1.0,0.45,FRAUD_RING
40019,3,2,0,0.0,0.0,1.0,1.0,386147.5,193073.75,0.667,0.333333,1.0,0.45,FRAUD_RING
40089,3,2,0,0.0,0.0,1.0,1.0,733302.56,366651.28,0.667,0.333333,1.0,0.45,FRAUD_RING
130804,3,2,0,0.0,0.0,1.0,1.0,180511.18,90255.59,0.667,0.333333,1.0,0.45,FRAUD_RING
130877,3,2,0,0.0,0.0,1.0,1.0,274917.81,137458.9,0.667,0.333333,1.0,0.45,FRAUD_RING
28512,3,2,0,0.0,0.0,1.0,1.0,393700.68,196850.34,0.667,0.333333,1.0,0.45,FRAUD_RING
131019,3,2,0,0.0,0.0,1.0,1.0,1423501.22,711750.61,0.667,0.333333,1.0,0.45,FRAUD_RING
28086,3,2,0,0.0,0.0,1.0,1.0,753020.61,376510.3,0.667,0.333333,1.0,0.45,FRAUD_RING
94174,3,2,0,0.0,0.0,1.0,1.0,984091.69,492045.84,0.667,0.333333,1.0,0.45,FRAUD_RING
94232,3,2,0,0.0,0.0,1.0,1.0,305571.33,152785.67,0.667,0.333333,1.0,0.45,FRAUD_RING
166941,3,2,0,0.0,0.0,1.0,1.0,433180.93,216590.46,0.667,0.333333,1.0,0.45,FRAUD_RING
1558,3,2,0,0.0,0.0,1.0,1.0,268328.03,134164.02,0.667,0.333333,1.0,0.45,FRAUD_RING
28429,3,2,0,0.0,0.0,1.0,1.0,1018571.12,509285.56,0.667,0.333333,1.0,0.45,FRAUD_RING
40246,3,2,0,0.0,0.0,1.0,1.0,215469.4,107734.7,0.667,0.333333,1.0,0.45,FRAUD_RING
40267,3,2,0,0.0,0.0,1.0,1.0,575334.57,287667.29,0.667,0.333333,1.0,0.45,FRAUD_RING
40308,3,2,0,0.0,0.0,1.0,1.0,441564.8,220782.4,0.667,0.333333,1.0,0.45,FRAUD_RING
120199,3,2,0,0.0,0.0,1.0,1.0,340485.55,170242.78,0.667,0.333333,1.0,0.45,FRAUD_RING
40599,3,2,0,0.0,0.0,1.0,1.0,412169.8,206084.9,0.667,0.333333,1.0,0.45,FRAUD_RING
40373,3,2,0,0.0,0.0,1.0,1.0,1449996.48,724998.24,0.667,0.333333,1.0,0.45,FRAUD_RING
28061,3,2,0,0.0,0.0,1.0,1.0,372903.12,186451.56,0.667,0.333333,1.0,0.45,FRAUD_RING
40512,3,2,0,0.0,0.0,1.0,1.0,640466.51,320233.26,0.667,0.333333,1.0,0.45,FRAUD_RING
91333,3,2,0,0.0,0.0,1.0,1.0,2699189.79,1349594.9,0.667,0.333333,1.0,0.45,FRAUD_RING
131404,3,2,0,0.0,0.0,1.0,1.0,197661.56,98830.78,0.667,0.333333,1.0,0.45,FRAUD_RING
120072,3,2,0,0.0,0.0,1.0,1.0,2104739.45,1052369.73,0.667,0.333333,1.0,0.45,FRAUD_RING
166331,3,2,0,0.0,0.0,1.0,1.0,346624.76,173312.38,0.667,0.333333,1.0,0.45,FRAUD_RING
1630,3,2,0,0.0,0.0,1.0,1.0,361191.97,180595.99,0.667,0.333333,1.0,0.45,FRAUD_RING
78709,3,2,0,0.0,0.0,1.0,1.0,653380.1,326690.05,0.667,0.333333,1.0,0.45,FRAUD_RING
78718,3,2,0,0.0,0.0,1.0,1.0,422733.85,211366.92,0.667,0.333333,1.0,0.45,FRAUD_RING
120114,3,2,0,0.0,0.0,1.0,1.0,1884405.12,942202.56,0.667,0.333333,1.0,0.45,FRAUD_RING
120181,3,2,0,0.0,0.0,1.0,1.0,734245.21,367122.6,0.667,0.333333,1.0,0.45,FRAUD_RING
131432,3,2,0,0.0,0.0,1.0,1.0,593400.93,296700.46,0.667,0.333333,1.0,0.45,FRAUD_RING
27645,3,2,0,0.0,0.0,1.0,1.0,131687.69,65843.85,0.667,0.333333,1.0,0.45,FRAUD_RING
131419,3,2,0,0.0,0.0,1.0,1.0,1127958.41,563979.21,0.667,0.333333,1.0,0.45,FRAUD_RING
40759,3,2,0,0.0,0.0,1.0,1.0,622858.48,311429.24,0.667,0.333333,1.0,0.45,FRAUD_RING
40908,3,2,0,0.0,0.0,1.0,1.0,351579.39,175789.7,0.667,0.333333,1.0,0.45,FRAUD_RING
27613,3,2,0,0.0,0.0,1.0,1.0,240043.33,120021.67,0.667,0.333333,1.0,0.45,FRAUD_RING
131524,3,2,0,0.0,0.0,1.0,1.0,321203.46,160601.73,0.667,0.333333,1.0,0.45,FRAUD_RING
119922,3,2,0,0.0,0.0,1.0,1.0,103153.27,51576.64,0.667,0.333333,1.0,0.45,FRAUD_RING
40944,3,2,0,0.0,0.0,1.0,1.0,1557599.76,778799.88,0.667,0.333333,1.0,0.45,FRAUD_RING
41240,3,2,0,0.0,0.0,1.0,1.0,251280.5,125640.25,0.667,0.333333,1.0,0.45,FRAUD_RING
131584,3,2,0,0.0,0.0,1.0,1.0,2057157.52,1028578.76,0.667,0.333333,1.0,0.45,FRAUD_RING
131700,3,2,0,0.0,0.0,1.0,1.0,324239.27,162119.63,0.667,0.333333,1.0,0.45,FRAUD_RING
41103,3,2,0,0.0,0.0,1.0,1.0,490983.64,245491.82,0.667,0.333333,1.0,0.45,FRAUD_RING
78518,3,2,0,0.0,0.0,1.0,1.0,850383.35,425191.67,0.667,0.333333,1.0,0.45,FRAUD_RING
1696,3,2,0,0.0,0.0,1.0,1.0,325229.64,162614.82,0.667,0.333333,1.0,0.45,FRAUD_RING
1781,3,2,0,0.0,0.0,1.0,1.0,271261.22,135630.61,0.667,0.333333,1.0,0.45,FRAUD_RING
1793,3,2,0,0.0,0.0,1.0,1.0,815802.02,407901.01,0.667,0.333333,1.0,0.45,FRAUD_RING
119740,3,2,0,0.0,0.0,1.0,1.0,7213823.6,3606911.8,0.667,0.333333,1.0,0.45,FRAUD_RING
131790,3,2,0,0.0,0.0,1.0,1.0,218066.07,109033.04,0.667,0.333333,1.0,0.45,FRAUD_RING
119539,3,2,0,0.0,0.0,1.0,1.0,478315.45,239157.72,0.667,0.333333,1.0,0.45,FRAUD_RING
84852,3,2,0,0.0,0.0,1.0,1.0,279934.12,139967.06,0.667,0.333333,1.0,0.45,FRAUD_RING
90592,3,2,0,0.0,0.0,1.0,1.0,487993.12,243996.56,0.667,0.333333,1.0,0.45,FRAUD_RING
41554,3,2,0,0.0,0.0,1.0,1.0,107384.12,53692.06,0.667,0.333333,1.0,0.45,FRAUD_RING
27463,3,2,0,0.0,0.0,1.0,1.0,479693.65,239846.83,0.667,0.333333,1.0,0.45,FRAUD_RING
119336,4,3,0,0.0,0.0,1.0,1.0,508411.37,169470.46,0.75,0.25,1.0,0.45,FRAUD_RING
27139,3,2,0,0.0,0.0,1.0,1.0,627009.67,313504.83,0.667,0.333333,1.0,0.45,FRAUD_RING
27163,3,2,0,0.0,0.0,1.0,1.0,365556.44,182778.22,0.667,0.333333,1.0,0.45,FRAUD_RING
119233,3,2,0,0.0,0.0,1.0,1.0,577104.72,288552.36,0.667,0.333333,1.0,0.45,FRAUD_RING
119314,3,2,0,0.0,0.0,1.0,1.0,686579.03,343289.52,0.667,0.333333,1.0,0.45,FRAUD_RING
27258,3,2,0,0.0,0.0,1.0,1.0,330710.83,165355.42,0.667,0.333333,1.0,0.45,FRAUD_RING
41961,3,2,0,0.0,0.0,1.0,1.0,722558.32,361279.16,0.667,0.333333,1.0,0.45,FRAUD_RING
132290,3,2,0,0.0,0.0,1.0,1.0,158877.0,79438.5,0.667,0.333333,1.0,0.45,FRAUD_RING
132191,3,2,0,0.0,0.0,1.0,1.0,658854.0,329427.0,0.667,0.333333,1.0,0.45,FRAUD_RING
26773,3,2,0,0.0,0.0,1.0,1.0,208094.26,104047.13,0.667,0.333333,1.0,0.45,FRAUD_RING
119174,3,2,0,0.0,0.0,1.0,1.0,617481.09,308740.54,0.667,0.333333,1.0,0.45,FRAUD_RING
119190,3,2,0,0.0,0.0,1.0,1.0,865242.34,432621.17,0.667,0.333333,1.0,0.45,FRAUD_RING
42000,3,2,0,0.0,0.0,1.0,1.0,1306670.2,653335.1,0.667,0.333333,1.0,0.45,FRAUD_RING
26720,3,2,0,0.0,0.0,1.0,1.0,344532.4,172266.2,0.667,0.333333,1.0,0.45,FRAUD_RING
132341,3,2,0,0.0,0.0,1.0,1.0,246326.8,123163.4,0.667,0.333333,1.0,0.45,FRAUD_RING
118958,3,2,0,0.0,0.0,1.0,1.0,555512.17,277756.08,0.667,0.333333,1.0,0.45,FRAUD_RING
42449,3,2,0,0.0,0.0,1.0,1.0,938634.95,469317.48,0.667,0.333333,1.0,0.45,FRAUD_RING
118814,3,2,0,0.0,0.0,1.0,1.0,256731.81,128365.9,0.667,0.333333,1.0,0.45,FRAUD_RING
94408,3,2,0,0.0,0.0,1.0,1.0,555885.4,277942.7,0.667,0.333333,1.0,0.45,FRAUD_RING
1761,3,2,0,0.0,0.0,1.0,1.0,326066.28,163033.14,0.667,0.333333,1.0,0.45,FRAUD_RING
88916,3,2,0,0.0,0.0,1.0,1.0,510215.95,255107.97,0.667,0.333333,1.0,0.45,FRAUD_RING
88939,3,2,0,0.0,0.0,1.0,1.0,538848.44,269424.22,0.667,0.333333,1.0,0.45,FRAUD_RING
78234,3,2,0,0.0,0.0,1.0,1.0,330321.66,165160.83,0.667,0.333333,1.0,0.45,FRAUD_RING
132785,3,2,0,0.0,0.0,1.0,1.0,389044.94,194522.47,0.667,0.333333,1.0,0.45,FRAUD_RING
26730,3,2,0,0.0,0.0,1.0,1.0,636037.0,318018.5,0.667,0.333333,1.0,0.45,FRAUD_RING
26731,3,2,0,0.0,0.0,1.0,1.0,41395.79,20697.9,0.667,0.333333,1.0,0.45,FRAUD_RING
42593,3,2,0,0.0,0.0,1.0,1.0,108835.14,54417.57,0.667,0.333333,1.0,0.45,FRAUD_RING
42800,3,2,0,0.0,0.0,1.0,1.0,1352687.43,676343.71,0.667,0.333333,1.0,0.45,FRAUD_RING
118702,3,2,0,0.0,0.0,1.0,1.0,1409684.66,704842.33,0.667,0.333333,1.0,0.45,FRAUD_RING
84757,3,2,0,0.0,0.0,1.0,1.0,623758.83,311879.41,0.667,0.333333,1.0,0.45,FRAUD_RING
118641,3,2,0,0.0,0.0,1.0,1.0,253147.89,126573.95,0.667,0.333333,1.0,0.45,FRAUD_RING
118677,3,2,0,0.0,0.0,1.0,1.0,559370.57,279685.29,0.667,0.333333,1.0,0.45,FRAUD_RING
42748,3,2,0,0.0,0.0,1.0,1.0,138283.93,69141.96,0.667,0.333333,1.0,0.45,FRAUD_RING
77873,3,2,0,0.0,0.0,1.0,1.0,200771.05,100385.53,0.667,0.333333,1.0,0.45,FRAUD_RING
42909,3,2,0,0.0,0.0,1.0,1.0,435380.93,217690.46,0.667,0.333333,1.0,0.45,FRAUD_RING
26214,3,2,0,0.0,0.0,1.0,1.0,618728.63,309364.32,0.667,0.333333,1.0,0.45,FRAUD_RING
43052,3,2,0,0.0,0.0,1.0,1.0,369808.15,184904.08,0.667,0.333333,1.0,0.45,FRAUD_RING
118345,3,2,0,0.0,0.0,1.0,1.0,119665.36,59832.68,0.667,0.333333,1.0,0.45,FRAUD_RING
26134,3,2,0,0.0,0.0,1.0,1.0,213009.06,106504.53,0.667,0.333333,1.0,0.45,FRAUD_RING
43159,3,2,0,0.0,0.0,1.0,1.0,640972.92,320486.46,0.667,0.333333,1.0,0.45,FRAUD_RING
25954,3,2,0,0.0,0.0,1.0,1.0,301942.48,150971.24,0.667,0.333333,1.0,0.45,FRAUD_RING
26275,3,2,0,0.0,0.0,1.0,1.0,254062.72,127031.36,0.667,0.333333,1.0,0.45,FRAUD_RING
43188,3,2,0,0.0,0.0,1.0,1.0,392839.81,196419.9,0.667,0.333333,1.0,0.45,FRAUD_RING
43359,3,2,0,0.0,0.0,1.0,1.0,610369.42,305184.71,0.667,0.333333,1.0,0.45,FRAUD_RING
25823,3,2,0,0.0,0.0,1.0,1.0,866670.62,433335.31,0.667,0.333333,1.0,0.45,FRAUD_RING
25859,3,2,0,0.0,0.0,1.0,1.0,415593.77,207796.89,0.667,0.333333,1.0,0.45,FRAUD_RING
133518,4,3,0,0.0,0.0,1.0,1.0,551456.54,183818.85,0.75,0.25,1.0,0.45,FRAUD_RING
133519,3,2,0,0.0,0.0,1.0,1.0,493324.11,246662.05,0.667,0.333333,1.0,0.45,FRAUD_RING
133212,4,3,0,0.0,0.0,1.0,1.0,806215.57,268738.52,0.75,0.25,1.0,0.45,FRAUD_RING
43271,3,2,0,0.0,0.0,1.0,1.0,281537.65,140768.83,0.667,0.333333,1.0,0.45,FRAUD_RING
2238,3,2,0,0.0,0.0,1.0,1.0,239905.53,119952.76,0.667,0.333333,1.0,0.45,FRAUD_RING
118130,3,2,0,0.0,0.0,1.0,1.0,389301.36,194650.68,0.667,0.333333,1.0,0.45,FRAUD_RING
118148,3,2,0,0.0,0.0,1.0,1.0,455900.39,227950.2,0.667,0.333333,1.0,0.45,FRAUD_RING
133546,3,2,0,0.0,0.0,1.0,1.0,747623.53,373811.77,0.667,0.333333,1.0,0.45,FRAUD_RING
43494,3,2,0,0.0,0.0,1.0,1.0,411575.09,205787.54,0.667,0.333333,1.0,0.45,FRAUD_RING
25623,3,2,0,0.0,0.0,1.0,1.0,288781.03,144390.52,0.667,0.333333,1.0,0.45,FRAUD_RING
117731,3,2,0,0.0,0.0,1.0,1.0,3918964.63,1959482.31,0.667,0.333333,1.0,0.45,FRAUD_RING
117842,3,2,0,0.0,0.0,1.0,1.0,398372.91,199186.46,0.667,0.333333,1.0,0.45,FRAUD_RING
117854,3,2,0,0.0,0.0,1.0,1.0,364067.8,182033.9,0.667,0.333333,1.0,0.45,FRAUD_RING
90578,3,2,0,0.0,0.0,1.0,1.0,306660.34,153330.17,0.667,0.333333,1.0,0.45,FRAUD_RING
117651,3,2,0,0.0,0.0,1.0,1.0,458413.51,229206.76,0.667,0.333333,1.0,0.45,FRAUD_RING
25456,3,2,0,0.0,0.0,1.0,1.0,236197.52,118098.76,0.667,0.333333,1.0,0.45,FRAUD_RING
86292,3,2,0,0.0,0.0,1.0,1.0,474928.55,237464.28,0.667,0.333333,1.0,0.45,FRAUD_RING
84312,3,2,0,0.0,0.0,1.0,1.0,353064.88,176532.44,0.667,0.333333,1.0,0.45,FRAUD_RING
84335,3,2,0,0.0,0.0,1.0,1.0,524074.76,262037.38,0.667,0.333333,1.0,0.45,FRAUD_RING
165715,3,2,0,0.0,0.0,1.0,1.0,428728.28,214364.14,0.667,0.333333,1.0,0.45,FRAUD_RING
2151,3,2,0,0.0,0.0,1.0,1.0,56570.84,28285.42,0.667,0.333333,1.0,0.45,FRAUD_RING
2370,3,2,0,0.0,0.0,1.0,1.0,322307.03,161153.52,0.667,0.333333,1.0,0.45,FRAUD_RING
134068,3,2,0,0.0,0.0,1.0,1.0,200485.17,100242.59,0.667,0.333333,1.0,0.45,FRAUD_RING
134014,3,2,0,0.0,0.0,1.0,1.0,173667.46,86833.73,0.667,0.333333,1.0,0.45,FRAUD_RING
134021,3,2,0,0.0,0.0,1.0,1.0,161485.86,80742.93,0.667,0.333333,1.0,0.45,FRAUD_RING
44135,3,2,0,0.0,0.0,1.0,1.0,350969.81,175484.9,0.667,0.333333,1.0,0.45,FRAUD_RING
43979,3,2,0,0.0,0.0,1.0,1.0,128872.22,64436.11,0.667,0.333333,1.0,0.45,FRAUD_RING
43997,3,2,0,0.0,0.0,1.0,1.0,58226.43,29113.22,0.667,0.333333,1.0,0.45,FRAUD_RING
44027,3,2,0,0.0,0.0,1.0,1.0,469778.34,234889.17,0.667,0.333333,1.0,0.45,FRAUD_RING
25511,4,3,0,0.0,0.0,1.0,1.0,904888.1,301629.37,0.75,0.25,1.0,0.45,FRAUD_RING
25320,3,2,0,0.0,0.0,1.0,1.0,324370.67,162185.33,0.667,0.333333,1.0,0.45,FRAUD_RING
25094,3,2,0,0.0,0.0,1.0,1.0,603462.79,301731.4,0.667,0.333333,1.0,0.45,FRAUD_RING
117026,3,2,0,0.0,0.0,1.0,1.0,301644.24,150822.12,0.667,0.333333,1.0,0.45,FRAUD_RING
44458,3,2,0,0.0,0.0,1.0,1.0,727574.95,363787.47,0.667,0.333333,1.0,0.45,FRAUD_RING
44578,3,2,0,0.0,0.0,1.0,1.0,1344152.91,672076.45,0.667,0.333333,1.0,0.45,FRAUD_RING
24873,4,3,0,0.0,0.0,1.0,1.0,1888913.4,629637.8,0.75,0.25,1.0,0.45,FRAUD_RING
25020,3,2,0,0.0,0.0,1.0,1.0,144237.88,72118.94,0.667,0.333333,1.0,0.45,FRAUD_RING
94671,3,2,0,0.0,0.0,1.0,1.0,120990.71,60495.35,0.667,0.333333,1.0,0.45,FRAUD_RING
116850,3,2,0,0.0,0.0,1.0,1.0,442419.4,221209.7,0.667,0.333333,1.0,0.45,FRAUD_RING
134681,3,2,0,0.0,0.0,1.0,1.0,560601.81,280300.91,0.667,0.333333,1.0,0.45,FRAUD_RING
134486,3,2,0,0.0,0.0,1.0,1.0,709405.76,354702.88,0.667,0.333333,1.0,0.45,FRAUD_RING
91594,3,2,0,0.0,0.0,1.0,1.0,664613.24,332306.62,0.667,0.333333,1.0,0.45,FRAUD_RING
134571,3,2,0,0.0,0.0,1.0,1.0,198152.09,99076.05,0.667,0.333333,1.0,0.45,FRAUD_RING
116760,3,2,0,0.0,0.0,1.0,1.0,269119.98,134559.99,0.667,0.333333,1.0,0.45,FRAUD_RING
116820,3,2,0,0.0,0.0,1.0,1.0,365290.55,182645.28,0.667,0.333333,1.0,0.45,FRAUD_RING
24800,3,2,0,0.0,0.0,1.0,1.0,122179.37,61089.68,0.667,0.333333,1.0,0.45,FRAUD_RING
86648,3,2,0,0.0,0.0,1.0,1.0,218363.9,109181.95,0.667,0.333333,1.0,0.45,FRAUD_RING
86450,3,2,0,0.0,0.0,1.0,1.0,2339389.55,1169694.77,0.667,0.333333,1.0,0.45,FRAUD_RING
135140,3,2,0,0.0,0.0,1.0,1.0,2673116.81,1336558.4,0.667,0.333333,1.0,0.45,FRAUD_RING
134846,3,2,0,0.0,0.0,1.0,1.0,439472.89,219736.45,0.667,0.333333,1.0,0.45,FRAUD_RING
24415,3,2,0,0.0,0.0,1.0,1.0,133130.08,66565.04,0.667,0.333333,1.0,0.45,FRAUD_RING
45424,3,2,0,0.0,0.0,1.0,1.0,309102.96,154551.48,0.667,0.333333,1.0,0.45,FRAUD_RING
77533,3,2,0,0.0,0.0,1.0,1.0,532959.69,266479.84,0.667,0.333333,1.0,0.45,FRAUD_RING
77562,3,2,0,0.0,0.0,1.0,1.0,391116.37,195558.18,0.667,0.333333,1.0,0.45,FRAUD_RING
77591,3,2,0,0.0,0.0,1.0,1.0,512430.13,256215.07,0.667,0.333333,1.0,0.45,FRAUD_RING
135107,3,2,0,0.0,0.0,1.0,1.0,249481.41,124740.71,0.667,0.333333,1.0,0.45,FRAUD_RING
45630,3,2,0,0.0,0.0,1.0,1.0,208948.06,104474.03,0.667,0.333333,1.0,0.45,FRAUD_RING
116265,3,2,0,0.0,0.0,1.0,1.0,590003.54,295001.77,0.667,0.333333,1.0,0.45,FRAUD_RING
45786,3,2,0,0.0,0.0,1.0,1.0,747397.65,373698.83,0.667,0.333333,1.0,0.45,FRAUD_RING
24174,3,2,0,0.0,0.0,1.0,1.0,860904.01,430452.01,0.667,0.333333,1.0,0.45,FRAUD_RING
84006,3,2,0,0.0,0.0,1.0,1.0,1314120.12,657060.06,0.667,0.333333,1.0,0.45,FRAUD_RING
24099,3,2,0,0.0,0.0,1.0,1.0,397727.04,198863.52,0.667,0.333333,1.0,0.45,FRAUD_RING
46059,3,2,0,0.0,0.0,1.0,1.0,420437.03,210218.51,0.667,0.333333,1.0,0.45,FRAUD_RING
23742,3,2,0,0.0,0.0,1.0,1.0,198958.15,99479.08,0.667,0.333333,1.0,0.45,FRAUD_RING
23745,3,2,0,0.0,0.0,1.0,1.0,676096.28,338048.14,0.667,0.333333,1.0,0.45,FRAUD_RING
23782,3,2,0,0.0,0.0,1.0,1.0,168187.43,84093.71,0.667,0.333333,1.0,0.45,FRAUD_RING
77410,3,2,0,0.0,0.0,1.0,1.0,607044.05,303522.03,0.667,0.333333,1.0,0.45,FRAUD_RING
2489,3,2,0,0.0,0.0,1.0,1.0,738751.21,369375.6,0.667,0.333333,1.0,0.45,FRAUD_RING
164981,3,2,0,0.0,0.0,1.0,1.0,413125.08,206562.54,0.667,0.333333,1.0,0.45,FRAUD_RING
46255,3,2,0,0.0,0.0,1.0,1.0,598620.06,299310.03,0.667,0.333333,1.0,0.45,FRAUD_RING
23734,3,2,0,0.0,0.0,1.0,1.0,381215.37,190607.68,0.667,0.333333,1.0,0.45,FRAUD_RING
115762,3,2,0,0.0,0.0,1.0,1.0,541856.5,270928.25,0.667,0.333333,1.0,0.45,FRAUD_RING
46344,3,2,0,0.0,0.0,1.0,1.0,426882.54,213441.27,0.667,0.333333,1.0,0.45,FRAUD_RING
46353,3,2,0,0.0,0.0,1.0,1.0,506312.77,253156.39,0.667,0.333333,1.0,0.45,FRAUD_RING
23506,3,2,0,0.0,0.0,1.0,1.0,830568.48,415284.24,0.667,0.333333,1.0,0.45,FRAUD_RING
23526,3,2,0,0.0,0.0,1.0,1.0,191628.76,95814.38,0.667,0.333333,1.0,0.45,FRAUD_RING
23592,3,2,0,0.0,0.0,1.0,1.0,2085073.35,1042536.68,0.667,0.333333,1.0,0.45,FRAUD_RING
46621,3,2,0,0.0,0.0,1.0,1.0,705460.97,352730.48,0.667,0.333333,1.0,0.45,FRAUD_RING
135971,3,2,0,0.0,0.0,1.0,1.0,1069154.75,534577.38,0.667,0.333333,1.0,0.45,FRAUD_RING
136013,3,2,0,0.0,0.0,1.0,1.0,572844.51,286422.26,0.667,0.333333,1.0,0.45,FRAUD_RING
46720,3,2,0,0.0,0.0,1.0,1.0,893496.76,446748.38,0.667,0.333333,1.0,0.45,FRAUD_RING
115566,3,2,0,0.0,0.0,1.0,1.0,186063.94,93031.97,0.667,0.333333,1.0,0.45,FRAUD_RING
94872,4,3,0,0.0,0.0,1.0,1.0,674876.23,224958.74,0.75,0.25,1.0,0.45,FRAUD_RING
2441,3,2,0,0.0,0.0,1.0,1.0,440468.78,220234.39,0.667,0.333333,1.0,0.45,FRAUD_RING
77197,3,2,0,0.0,0.0,1.0,1.0,848667.21,424333.6,0.667,0.333333,1.0,0.45,FRAUD_RING
136074,3,2,0,0.0,0.0,1.0,1.0,413481.02,206740.51,0.667,0.333333,1.0,0.45,FRAUD_RING
23079,3,2,0,0.0,0.0,1.0,1.0,202534.82,101267.41,0.667,0.333333,1.0,0.45,FRAUD_RING
46667,3,2,0,0.0,0.0,1.0,1.0,241308.81,120654.4,0.667,0.333333,1.0,0.45,FRAUD_RING
47024,3,2,0,0.0,0.0,1.0,1.0,1687255.64,843627.82,0.667,0.333333,1.0,0.45,FRAUD_RING
23116,3,2,0,0.0,0.0,1.0,1.0,2548302.03,1274151.02,0.667,0.333333,1.0,0.45,FRAUD_RING
23068,3,2,0,0.0,0.0,1.0,1.0,322784.12,161392.06,0.667,0.333333,1.0,0.45,FRAUD_RING
86742,3,2,0,0.0,0.0,1.0,1.0,319114.82,159557.41,0.667,0.333333,1.0,0.45,FRAUD_RING
115238,3,2,0,0.0,0.0,1.0,1.0,436365.59,218182.8,0.667,0.333333,1.0,0.45,FRAUD_RING
47112,3,2,0,0.0,0.0,1.0,1.0,565348.23,282674.11,0.667,0.333333,1.0,0.45,FRAUD_RING
114932,3,2,0,0.0,0.0,1.0,1.0,533117.09,266558.54,0.667,0.333333,1.0,0.45,FRAUD_RING
83932,3,2,0,0.0,0.0,1.0,1.0,347035.88,173517.94,0.667,0.333333,1.0,0.45,FRAUD_RING
136423,3,2,0,0.0,0.0,1.0,1.0,180501.79,90250.89,0.667,0.333333,1.0,0.45,FRAUD_RING
136451,3,2,0,0.0,0.0,1.0,1.0,345301.09,172650.54,0.667,0.333333,1.0,0.45,FRAUD_RING
22845,4,3,0,0.0,0.0,1.0,1.0,1537918.07,512639.36,0.75,0.25,1.0,0.45,FRAUD_RING
94910,3,2,0,0.0,0.0,1.0,1.0,101821.3,50910.65,0.667,0.333333,1.0,0.45,FRAUD_RING
94790,3,2,0,0.0,0.0,1.0,1.0,335166.71,167583.35,0.667,0.333333,1.0,0.45,FRAUD_RING
47314,3,2,0,0.0,0.0,1.0,1.0,633333.38,316666.69,0.667,0.333333,1.0,0.45,FRAUD_RING
47335,3,2,0,0.0,0.0,1.0,1.0,433495.58,216747.79,0.667,0.333333,1.0,0.45,FRAUD_RING
22762,3,2,0,0.0,0.0,1.0,1.0,356192.73,178096.36,0.667,0.333333,1.0,0.45,FRAUD_RING
22702,3,2,0,0.0,0.0,1.0,1.0,495108.22,247554.11,0.667,0.333333,1.0,0.45,FRAUD_RING
47462,3,2,0,0.0,0.0,1.0,1.0,335399.37,167699.68,0.667,0.333333,1.0,0.45,FRAUD_RING
47511,3,2,0,0.0,0.0,1.0,1.0,643299.16,321649.58,0.667,0.333333,1.0,0.45,FRAUD_RING
47688,3,2,0,0.0,0.0,1.0,1.0,430089.18,215044.59,0.667,0.333333,1.0,0.45,FRAUD_RING
22568,3,2,0,0.0,0.0,1.0,1.0,525097.91,262548.95,0.667,0.333333,1.0,0.45,FRAUD_RING
47626,3,2,0,0.0,0.0,1.0,1.0,365553.64,182776.82,0.667,0.333333,1.0,0.45,FRAUD_RING
114470,3,2,0,0.0,0.0,1.0,1.0,164418.66,82209.33,0.667,0.333333,1.0,0.45,FRAUD_RING
114335,3,2,0,0.0,0.0,1.0,1.0,413543.17,206771.59,0.667,0.333333,1.0,0.45,FRAUD_RING
136794,3,2,0,0.0,0.0,1.0,1.0,1056770.95,528385.47,0.667,0.333333,1.0,0.45,FRAUD_RING
164474,3,2,0,0.0,0.0,1.0,1.0,490441.53,245220.76,0.667,0.333333,1.0,0.45,FRAUD_RING
164454,3,2,0,0.0,0.0,1.0,1.0,471326.17,235663.09,0.667,0.333333,1.0,0.45,FRAUD_RING
47923,3,2,0,0.0,0.0,1.0,1.0,359643.51,179821.76,0.667,0.333333,1.0,0.45,FRAUD_RING
47939,3,2,0,0.0,0.0,1.0,1.0,172690.14,86345.07,0.667,0.333333,1.0,0.45,FRAUD_RING
22032,3,2,0,0.0,0.0,1.0,1.0,756599.53,378299.77,0.667,0.333333,1.0,0.45,FRAUD_RING
48173,3,2,0,0.0,0.0,1.0,1.0,545261.83,272630.91,0.667,0.333333,1.0,0.45,FRAUD_RING
48229,3,2,0,0.0,0.0,1.0,1.0,408936.2,204468.1,0.667,0.333333,1.0,0.45,FRAUD_RING
48288,3,2,0,0.0,0.0,1.0,1.0,775815.77,387907.89,0.667,0.333333,1.0,0.45,FRAUD_RING
137478,3,2,0,0.0,0.0,1.0,1.0,456264.87,228132.43,0.667,0.333333,1.0,0.45,FRAUD_RING
